"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"CAMB","S12C","C412","","20-SEP-1988 13:38","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".034","0.034","","","","","mg/L","","","","88012200","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","C431","","04-OCT-1988 13:49","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".032","0.032","","","","","mg/L","","","","88012960","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","C453","","18-OCT-1988 14:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","88013697","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","C471","","02-NOV-1988 14:18","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".013","0.013","","","","","mg/L","","","","88014244","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","C477","","15-NOV-1988 12:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","88014747","WMD","WMD","","","","","","","","","19","","1","1","5","MON","3","",""
"CAMB","S12C","C491","","29-NOV-1988 14:48","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","88015287","WMD","WMD","","","","","","","","","19","","1","1","4","MON","3","",""
"CAMB","S12C","C514","","13-DEC-1988 14:37","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".038","0.038","","","","","mg/L","","","","88015852","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","C573","","10-JAN-1989 14:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","89000446","WMD","WMD","","","","","","","","","19","","2","1","4","MON","3","",""
"CAMB","S12C","C642","","22-FEB-1989 14:13","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".041","0.041","","","","","mg/L","","","","89002049","WMD","WMD","","","","","","","","","19","","2","1","4","MON","3","",""
"CAMB","S12C","C683","","21-MAR-1989 14:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".028","0.028","","","","","mg/L","","","","89003101","WMD","WMD","","","","","","","","","19","","2","1","3","MON","3","",""
"CAMB","S12C","C712","","04-APR-1989 14:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".023","0.023","","","","","mg/L","","","","89003871","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","C764","","03-MAY-1989 15:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".032","0.032","","","","","mg/L","","","","89004869","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","C824","","14-JUN-1989 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".029","0.029","","","","","mg/L","","","","89005974","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","C869","","13-JUL-1989 10:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".033","0.033","","","","","mg/L","","","","89007062","WMD","WMD","","","","","","","","","19","","2","1","1","MON","3","",""
"CAMB","S12C","C897","","25-JUL-1989 10:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".036","0.036","","","","","mg/L","","","","89007430","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","C915","","09-AUG-1989 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".024","0.024","","","","","mg/L","","","","89007917","WMD","WMD","","","","","","","","","19","","2","1","5","MON","3","",""
"CAMB","S12C","C967","","06-SEP-1989 14:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".025","0.025","","","","","mg/L","","","","89009033","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","C985","","19-SEP-1989 10:44","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".021","0.021","","","","","mg/L","","","","89009714","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","C990","","03-OCT-1989 12:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","89010669","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D018","","17-OCT-1989 13:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","89011323","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D037","","31-OCT-1989 15:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","89012099","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","D056","","14-NOV-1989 14:17","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","89012695","WMD","WMD","","","","","","","","","19","","1","1","4","MON","3","",""
"CAMB","S12C","D074","","28-NOV-1989 13:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".022","0.022","","","","","mg/L","","","","89013149","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","D097","","12-DEC-1989 14:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","89013805","WMD","WMD","","","","","","","","","19","","1","1","4","MON","3","",""
"CAMB","S12C","D157","","23-JAN-1990 11:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".026","0.026","","","","","mg/L","","","","90000882","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","D216","","21-FEB-1990 10:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".039","0.039","","","","","mg/L","","","","90001847","WMD","WMD","","","","","","","","","19","","2","1","1","MON","3","",""
"CAMB","S12C","D264","","20-MAR-1990 13:32","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".048","0.048","","","","","mg/L","","","","90002808","WMD","WMD","","","","","","","","","19","","2","1","3","MON","3","",""
"CAMB","S12C","D306","","16-APR-1990 15:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".026","0.026","","","","","mg/L","","","","90003838","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","D328","","15-MAY-1990 14:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".033","0.033","","","","","mg/L","","","","90004832","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","D373","","12-JUN-1990 14:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".02","0.020","","","","","mg/L","","","","90005594","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","D419","","10-JUL-1990 11:08","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".015","0.015","","","","","mg/L","","","","90006888","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"CAMB","S12C","D466","","24-JUL-1990 14:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","90007418","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D504","","21-AUG-1990 10:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".009","0.009","","","","","mg/L","","","","90008794","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D545","","05-SEP-1990 11:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","90009594","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D574","","19-SEP-1990 14:08","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","90010090","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","D595","","02-OCT-1990 10:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".013","0.013","","","","","mg/L","","","","90010889","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","D619","","16-OCT-1990 17:18","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","90011600","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D635","","30-OCT-1990 10:30","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","90012435","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","D653","","14-NOV-1990 10:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","90013471","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","D674","","27-NOV-1990 10:49","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","90013919","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D716","","12-DEC-1990 14:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","90014627","WMD","WMD","","","","","","","","","19","","2","1","3","MON","3","",""
"CAMB","S12C","D773","","23-JAN-1991 10:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".027","0.027","","","","","mg/L","","","","91001544","WMD","WMD","","","","","","","","","19","","2","1","1","MON","3","",""
"CAMB","S12C","D776","","25-JAN-1991 12:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".028","0.028","","","","","mg/L","","","","91001689","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D794","","01-FEB-1991 13:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".035","0.035","","","","","mg/L","","","","91002180","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","D817","","05-FEB-1991 11:14","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".032","0.032","","","","","mg/L","","","","91002385","WMD","WMD","","","","","","","","","19","","2","1","1","MON","3","",""
"CAMB","S12C","D835","","14-FEB-1991 13:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","91002897","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"CAMB","S12C","D858","","20-FEB-1991 17:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","91003038","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","D860","","01-MAR-1991 13:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".024","0.024","","","","","mg/L","","","","91003581","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D874","","06-MAR-1991 14:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".022","0.022","","","","","mg/L","","","","91003865","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","D904","","14-MAR-1991 11:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".02","0.020","","","","","mg/L","","","","91004286","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","D940","","20-MAR-1991 16:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".022","0.022","","","","","mg/L","","","","91004497","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","D944","","27-MAR-1991 12:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".027","0.027","","","","","mg/L","","","","91004849","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","D971","","02-APR-1991 13:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".038","0.038","","","","","mg/L","","","","91005236","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"CAMB","S12C","D978","","11-APR-1991 13:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".035","0.035","","","","","mg/L","","","","91005871","WMD","WMD","","","","","","","","","0","","1","0","2","MON","3","",""
"CAMB","S12C","E009","","17-APR-1991 14:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".035","0.035","","","","","mg/L","","","","91006165","WMD","WMD","","","","","","","","","19","","2","1","4","MON","3","",""
"CAMB","S12C","E016","","25-APR-1991 12:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".033","0.033","","","","","mg/L","","","","91006584","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E044","","30-APR-1991 10:54","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".032","0.032","","","","","mg/L","","","","91006674","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","E045","","09-MAY-1991 11:08","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".034","0.034","","","","","mg/L","","","","91007303","WMD","WMD","","","","","","","","","19","","2","1","3","MON","3","",""
"CAMB","S12C","E067","","14-MAY-1991 12:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".041","0.041","","","","","mg/L","","","","91007439","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","E074","","23-MAY-1991 11:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","91008016","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","",""
"CAMB","S12C","E098","","28-MAY-1991 15:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".023","0.023","","","","","mg/L","","","","91008306","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E111","","06-JUN-1991 10:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".045","0.045","","","","","mg/L","","","","91008798","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E136","","11-JUN-1991 14:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".013","0.013","","","","","mg/L","","","","91009048","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","E156","","20-JUN-1991 12:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".022","0.022","","","","","mg/L","","","","91009736","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"CAMB","S12C","E178","","25-JUN-1991 14:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","91009935","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"CAMB","S12C","E213","","03-JUL-1991 11:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".026","0.026","","","","","mg/L","","","","91010403","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"CAMB","S12C","E208","","10-JUL-1991 12:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".021","0.021","","","","","mg/L","","","","91010741","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","E241","","18-JUL-1991 12:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".009","0.009","","","","","mg/L","","","","91011193","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E247","","23-JUL-1991 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","91011429","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E310","","01-AUG-1991 15:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","91012076","WMD","WMD","","","","","","","","","19","","1","1","6","MON","3","",""
"CAMB","S12C","E338","","06-AUG-1991 14:11","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","91012308","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","E377","","15-AUG-1991 14:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","91012822","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E404","","20-AUG-1991 13:33","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","91013029","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","E427","","30-AUG-1991 15:39","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".025","0.025","","","","","mg/L","","","","91013577","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","E450","","04-SEP-1991 10:49","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","91013766","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","E462","","06-SEP-1991 15:17","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","91013936","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","E484","","13-SEP-1991 14:22","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","91014368","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","E509","","17-SEP-1991 14:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".013","0.013","","","","","mg/L","","","","91014516","WMD","WMD","","","","","","","","","19","","1","1","6","MON","3","",""
"CAMB","S12C","E540","","26-SEP-1991 12:04","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","91015006","WMD","WMD","","","","","","","","","0","","1","0","4","MON","3","",""
"CAMB","S12C","E559","","01-OCT-1991 11:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","91015358","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E579","","10-OCT-1991 13:07","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","91015757","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"CAMB","S12C","E605","","15-OCT-1991 13:49","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","91016031","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"CAMB","S12C","E639","","24-OCT-1991 15:26","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","91016647","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"CAMB","S12C","E664","","29-OCT-1991 14:27","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","91016797","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","E696","","08-NOV-1991 13:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","91017200","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"CAMB","S12C","E775","","26-NOV-1991 10:01","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","91017759","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","E805","","05-DEC-1991 11:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","91017992","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","E829","","10-DEC-1991 13:21","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","91018110","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","E856","","19-DEC-1991 12:46","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","91018556","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","E886","","02-JAN-1992 12:12","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","92000381","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","",""
"CAMB","S12C","E907","","07-JAN-1992 10:18","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","92000461","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","E943","","22-JAN-1992 11:09","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","92001327","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","E966","","30-JAN-1992 12:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".018","0.018","","","","","mg/L","","","","92001972","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","F025","","12-FEB-1992 13:56","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","92002710","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","F029","","18-FEB-1992 10:57","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".031","0.031","","","","","mg/L","","","","92002862","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","",""
"CAMB","S12C","F075","","28-FEB-1992 12:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".041","0.041","","","","","mg/L","","","","92003404","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"CAMB","S12C","F118","","12-MAR-1992 13:38","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","92003963","WMD","WMD","","","","","","","","","0","","2","1","4","MON","3","",""
"CAMB","S12C","F172","","31-MAR-1992 10:41","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".018","0.018","","","","","mg/L","","","","92004883","WMD","WMD","","","","","","","","","19","","2","1","2","MON","3","",""
"CAMB","S12C","F268","","28-APR-1992 10:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","92006189","WMD","WMD","","","","","","","","","19","","2","1","3","MON","3","",""
"CAMB","S12C","F365","","26-MAY-1992 15:26","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","92007640","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"CAMB","S12C","F441","","23-JUN-1992 10:36","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","92009088","WMD","WMD","","","","","","","","","0","","2","1","4","MON","3","NO CATIONS",""
"CAMB","S12C","F510","","02-JUL-1992 13:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".025","0.025","","","","","mg/L","","","","92010083","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"CAMB","S12C","F531","","07-JUL-1992 14:48","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".025","0.025","","","","","mg/L","","","","92010306","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","F631","","21-JUL-1992 11:18","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","92011306","WMD","WMD","","","","","","","","","19","","1","1","4","MON","3","",""
"CAMB","S12C","F713","","30-JUL-1992 13:34","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".047","0.047","","","","","mg/L","","","","92012028","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","S12C","F740","","04-AUG-1992 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".019","0.019","","","","","mg/L","","","","92012292","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","F770","","06-AUG-1992 13:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","92012498","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"CAMB","S12C","F802","","18-AUG-1992 14:32","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","92012954","WMD","WMD","","","","","","","","","19","","1","1","3","MON","3","",""
"CAMB","S12C","F895","","27-AUG-1992 12:07","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".009","0.009","","","","","mg/L","","","","92013592","WMD","WMD","","","","","","","","","19","","1","1","1","MON","3","",""
"CAMB","S12C","F927","","01-SEP-1992 10:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".04","0.040","","","","","mg/L","","","","92013785","WMD","WMD","","","","","","","","","19","","0","0","0","MON","3","",""
"CAMB","S12C","F978","","10-SEP-1992 11:36","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","92014424","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
"CAMB","S12C","G009","","15-SEP-1992 14:52","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","92014625","WMD","WMD","","","","","","","","","19","","1","1","5","MON","3","",""
"CAMB","S12C","G053","","24-SEP-1992 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","92015344","WMD","WMD","","","","","","","","","19","","1","1","2","MON","3","",""
